Category,Score,World Rank,University Name
research,18.80,601-800,Athens University of Economics and Business
research,9.80,601-800,Auckland University of Technology
research,9.70,601-800,Austral University of Chile
research,21.70,601-800,Beijing Institute of Technology
research,8.70,601-800,Belarusian State University
research,13.20,601-800,University of Belgrade
research,8.30,601-800,"Birla Institute of Technology and Science, Pilani"
research,15.90,601-800,University of Bradford
research,7.40,601-800,University of Brasília
research,10.70,601-800,University of Brighton
research,11.50,601-800,University of Bucharest
research,13.70,601-800,Budapest University of Technology and Economics
research,11.10,601-800,Cairo University
research,8.70,601-800,University of Calcutta
research,10.40,601-800,"California State University, Long Beach"
research,14.90,601-800,Capital Medical University
research,10.30,601-800,University of Castilla-La Mancha
research,9.40,601-800,University of Central Lancashire
research,6.30,601-800,University of Cergy-Pontoise
research,24.70,601-800,Chang Gung University
research,17.40,601-800,Carlos III University of Madrid
research,12.00,601-800,"University of Chemistry and Technology, Prague"
research,9.40,601-800,Chiang Mai University
research,16.80,601-800,Chiba University
research,21.40,601-800,China University of Geosciences (Wuhan)
research,26.60,601-800,China University of Petroleum (Beijing)
research,14.70,601-800,Chonbuk National University
research,15.50,601-800,Chongqing University
research,11.70,601-800,Chonnam National University
research,14.10,601-800,Chulalongkorn University
research,22.10,601-800,Chung Yuan Christian University
research,17.70,601-800,Chungnam National University
research,19.70,601-800,Clemson University
research,10.30,601-800,Comenius University in Bratislava
research,7.70,601-800,Coventry University
research,19.00,601-800,Dalian University of Technology
research,11.40,601-800,University of Debrecen
research,10.80,601-800,University of Delhi
research,7.20,601-800,University of Dhaka
research,8.80,601-800,Dublin Institute of Technology
research,11.30,601-800,Ehime University
research,12.90,601-800,University of Electronic Science and Technology of China
research,12.10,601-800,Eötvös Loránd University
research,10.90,601-800,Erciyes University
research,8.10,601-800,Federal University of Bahia
research,15.40,601-800,Federal University of Minas Gerais
research,9.60,601-800,Federal University of Paraná (UFPR)
research,13.70,601-800,Federal University of Rio Grande do Sul
research,12.20,601-800,Federal University of Santa Catarina
research,10.80,601-800,Federal University of São Carlos
research,14.50,601-800,Federal University of Viçosa
research,16.40,601-800,Federal University of Lavras
research,13.70,601-800,Feng Chia University
research,13.50,601-800,Florida Institute of Technology
research,9.80,601-800,Fu Jen Catholic University
research,9.50,601-800,Gdańsk University of Technology
research,15.60,601-800,University of Ghana
research,16.90,601-800,Gifu University
research,10.40,601-800,Glasgow Caledonian University
research,9.50,601-800,University of Greenwich
research,11.80,601-800,Hacettepe University
research,5.40,601-800,University of Huddersfield
research,15.00,601-800,Hunan University
research,11.10,601-800,University of Ibadan
research,8.00,601-800,University of Indonesia
research,20.00,601-800,Inha University
research,11.50,601-800,I-Shou University
research,23.30,601-800,Istanbul University
research,14.40,601-800,Jagiellonian University
research,14.40,601-800,Jilin University
research,7.70,601-800,University of Jordan
research,6.20,601-800,Jordan University of Science and Technology
research,10.50,601-800,Juntendo University
research,18.10,601-800,K.N. Toosi University of Technology
research,22.20,601-800,Kaohsiung Medical University
research,7.40,601-800,Khon Kaen University
research,11.40,601-800,King Mongkut’s University of Technology Thonburi
research,12.10,601-800,Kingston University
research,7.90,601-800,Kinki University
research,15.40,601-800,Kobe University
research,19.60,601-800,Konkuk University
research,11.60,601-800,Kumamoto University
research,16.00,601-800,Kyungpook National University
research,12.50,601-800,Kyushu Institute of Technology
research,10.20,601-800,University of Latvia
research,8.60,601-800,Lille 1 University – Science and Technology
research,11.90,601-800,University of Lincoln
research,13.60,601-800,University of Ljubljana
research,6.30,601-800,University of Marrakech Cadi Ayyad
research,15.70,601-800,Miami University
research,10.60,601-800,Middlesex University
research,16.30,601-800,Moscow Institute of Physics and Technology
research,11.70,601-800,University of Murcia
research,10.80,601-800,Nagasaki University
research,9.00,601-800,University of Nairobi
research,12.50,601-800,National Chengchi University
research,20.30,601-800,National Chung Cheng University
research,16.80,601-800,National Chung Hsing University
research,14.60,601-800,National Taipei University of Technology
research,21.00,601-800,National Taiwan Ocean University
research,9.00,601-800,National University of Córdoba
research,17.50,601-800,National University of Science and Technology (MISiS)
research,7.00,601-800,National University of Sciences and Technology
research,10.10,601-800,Niigata University
research,10.90,601-800,Northumbria University
research,15.40,601-800,Northwestern Polytechnical University
research,8.90,601-800,Nottingham Trent University
research,11.90,601-800,Oakland University
research,10.70,601-800,Ocean University of China
research,14.90,601-800,Ohio University
research,14.90,601-800,Okayama University
research,10.20,601-800,Osaka Prefecture University
research,11.90,601-800,University of Pardubice
research,11.60,601-800,University of Paris North – Paris 13
research,21.30,601-800,Paris-Sorbonne University – Paris 4
research,12.10,601-800,University of Patras
research,9.00,601-800,University of Pécs
research,12.70,601-800,Polytechnic University of Valencia
research,6.50,601-800,Pontifical Catholic University of Paraná
research,10.90,601-800,Pontifical Catholic University of Rio Grande do Sul (PUCRS)
research,8.00,601-800,Pontifical Catholic University of Valparaíso
research,7.00,601-800,Prince of Songkla University
research,10.30,601-800,Qatar University
research,9.10,601-800,Rio de Janeiro State University (UERJ)
research,13.40,601-800,Rochester Institute of Technology
research,9.60,601-800,Saitama University
research,12.10,601-800,University of Salford
research,11.30,601-800,"University of Santiago, Chile (USACH)"
research,22.60,601-800,São Paulo State University (UNESP)
research,12.40,601-800,Savitribai Phule Pune University
research,22.40,601-800,University of Science and Technology Beijing
research,12.20,601-800,Sejong University
research,17.50,601-800,University of Seoul
research,19.00,601-800,Shahid Beheshti University
research,16.10,601-800,Shanghai University
research,9.10,601-800,Shantou University
research,9.40,601-800,Sheffield Hallam University
research,8.30,601-800,Shinshu University
research,7.90,601-800,Showa University
research,18.40,601-800,Sichuan University
research,8.00,601-800,University of Silesia in Katowice
research,8.60,601-800,Slovak University of Technology in Bratislava
research,24.80,601-800,Sogang University
research,9.40,601-800,Sophia University
research,11.30,601-800,University of South Africa
research,8.20,601-800,Southern Federal University
research,11.80,601-800,University of Southern Mississippi
research,13.10,601-800,University of Southern Queensland
research,5.90,601-800,Suez Canal University
research,10.60,601-800,Sultan Qaboos University
research,11.60,601-800,Suranaree University of Technology
research,10.50,601-800,University of Szeged
research,21.70,601-800,Taipei Medical University
research,11.00,601-800,Taras Shevchenko National University of Kyiv
research,14.60,601-800,Technical University of Madrid
research,16.90,601-800,University of Tehran
research,18.70,601-800,University of Texas at El Paso
research,17.20,601-800,Texas Tech University
research,7.60,601-800,Tokai University
research,21.60,601-800,Tokushima University
research,12.40,601-800,Tokyo University of Marine Science and Technology
